Paper Title,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Open Access,Citations Count,PubMed ID,PMC ID,References,arXiv ID,OpenAlex ID,Source,Abstract,Review,Preprint,arXiv_used
"A review on chemical precipitation in carbon capture, utilization and storage",https://doi.org/10.1186/s42834-022-00155-6,2022,review,Sustainable Environment Research,"Jui-Yen Lin, Erica A. García, Florencio Ballesteros, Sergi Garcia‐Segura, Ming‐Chun Lu",https://doi.org/10.1186/s42834-022-00155-6,https://sustainenvironres.biomedcentral.com/counter/pdf/10.1186/s42834-022-00155-6,True,48,,,122,,https://openalex.org/W4307135093,OpenAlex,"Abstract Carbon capture, utilization, and storage (CCUS) technologies are being developed to address the increasing CO 2 emissions, mitigating the global warming and climate change. In this context, chemical precipitation has been advanced to enhance the performance, energy-efficiency and profitability of CCUS. In this review, we first present the fundamentals of precipitation and dissolution, and then summarize the incorporation of precipitation in each aspect of CCUS. The controlled precipitation of CO 2 -rich solid during the capture of CO 2 by regenerable solvents can reduce the energy demand. The mineral carbonation of silicate and industrial waste sequestrates CO 2 as stable solids. The efficiency of mineral carbonation, either direct or indirect, is dictated by the dissolution of minerals and the precipitation of carbonates and silica. The precipitation of calcium carbonate can be controlled to produce various polymorphs and morphology, enabling its utilization for the enhancement of profitability and environmental benefits. Ultimately, the prospective for future research was proposed.",YES,NO,NO
"Carbon capture, utilization and sequestration systems design and operation optimization: Assessment and perspectives of artificial intelligence opportunities",https://doi.org/10.1016/j.scitotenv.2024.170085,2024,article,The Science of The Total Environment,"Eslam G. Al-Sakkari, Ahmed Ragab, Hanane Dagdougui, Daria C. Boffito, Mouloud Amazouz",https://doi.org/10.1016/j.scitotenv.2024.170085,,False,83,https://pubmed.ncbi.nlm.nih.gov/38224888,,369,,https://openalex.org/W4390887402,OpenAlex,,NO,NO,NO
Print media representations of carbon capture utilization and storage (CCUS) technology in China,https://doi.org/10.1016/j.rser.2021.111938,2021,article,Renewable and Sustainable Energy Reviews,"Jiang Kai, Peta Ashworth, Shiyi Zhang, Guoping Hu",https://doi.org/10.1016/j.rser.2021.111938,,False,63,,,66,,https://openalex.org/W3214784183,OpenAlex,,NO,NO,NO
"Regulations for carbon capture, utilization and storage: Comparative analysis of development in Europe, China and the Middle East",https://doi.org/10.1016/j.resconrec.2021.105722,2021,article,Resources Conservation and Recycling,Hao Zhang,https://doi.org/10.1016/j.resconrec.2021.105722,,False,75,,,42,,https://openalex.org/W3172998879,OpenAlex,,NO,NO,NO
A Compact Review of Current Technologies for Carbon Capture as Well as Storing and Utilizing the Captured CO2,https://doi.org/10.3390/pr13010283,2025,review,Processes,"Tim M. Thiedemann, Michael Wark",https://doi.org/10.3390/pr13010283,https://www.mdpi.com/2227-9717/13/1/283/pdf?version=1737366841,True,44,,,264,,https://openalex.org/W4406618502,OpenAlex,"With the consequences of climate change becoming more urgent, there has never been a more pressing need for technologies that can help to reduce the carbon dioxide (CO2) emissions of the most polluting sectors, such as power generation, steel, cement, and the chemical industry. This review summarizes the state-of-the-art technologies for carbon capture, for instance, post-combustion, pre-combustion, oxy-fuel combustion, chemical looping, and direct air capture. Moreover, already established carbon capture technologies, such as absorption, adsorption, and membrane-based separation, and emerging technologies like calcium looping or cryogenic separation are presented. Beyond carbon capture technologies, this review also discusses how captured CO2 can be securely stored (CCS) physically in deep saline aquifers or depleted gas and oil reservoirs, stored chemically via mineralization, or used in enhanced oil recovery. The concept of utilizing the captured CO2 (CCU) for producing value-added products, including formic acid, methanol, urea, or methane, towards a circular carbon economy will also be shortly discussed. Real-life applications, e.g., already pilot-scale continuous methane (CH4) production from flue gas CO2, are shown. Actual deployment of the most crucial technologies for the future will be explored in real-life applications. This review aims to provide a compact view of the most crucial technologies that should be considered when choosing to capture, store, or convert CO2, informing future researchers with efforts aimed at mitigating CO2 emissions and tackling the climate crisis.",YES,NO,NO
Investment decisions on carbon capture utilization and storage retrofit of Chinese coal-fired power plants based on real option and source-sink matching models,https://doi.org/10.1016/j.eneco.2023.106972,2023,article,Energy Economics,"Jing‐Li Fan, Zezheng Li, Zixia Ding, Kai Li, Xian Zhang",https://doi.org/10.1016/j.eneco.2023.106972,,False,88,,,54,,https://openalex.org/W4385973325,OpenAlex,,NO,NO,NO
Bio-integrated carbon capture and utilization: at the interface between capture chemistry and archaeal CO2 reduction,https://doi.org/10.1038/s41467-024-51700-3,2024,review,Nature Communications,"Mads Ujarak Sieborg, Amalie Kirstine Hessellund Nielsen, Lars Ditlev Mørck Ottosen, Kim Daasbjerg, Michael Vedel Wegener Kofoed",https://doi.org/10.1038/s41467-024-51700-3,https://www.nature.com/articles/s41467-024-51700-3.pdf,True,41,https://pubmed.ncbi.nlm.nih.gov/39209831,,83,,https://openalex.org/W4401979464,OpenAlex,"Carbon capture and utilization (CCU) covers an array of technologies for valorizing carbon dioxide (CO<sub>2</sub>). To date, most mature CCU technology conducted with capture agents operates against the CO<sub>2</sub> gradient to desorb CO<sub>2</sub> from capture agents, exhibiting high energy penalties and thermal degradation due to the requirement for thermal swings. This Perspective presents a concept of Bio-Integrated Carbon Capture and Utilization (BICCU), which utilizes methanogens for integrated release and conversion of CO<sub>2</sub> captured with capture agents. BICCU hereby substitutes the energy-intensive desorption with microbial conversion of captured CO<sub>2</sub> by the methanogenic CO<sub>2</sub>-reduction pathway, utilizing green hydrogen to generate non-fossil methane.",NO,NO,NO
Carbon dioxide capture coupled with magnesium utilization from seawater by bipolar membrane electrodialysis,https://doi.org/10.1016/j.scitotenv.2022.153272,2022,article,The Science of The Total Environment,"Tianyi Chen, Jingtao Bi, Yingying Zhao, Zhongte Du, Xiaofu Guo, Junsheng Yuan, Zhiyong Ji, Jie Liu, Shizhao Wang, Fei Li, Jing Wang",https://doi.org/10.1016/j.scitotenv.2022.153272,,False,56,https://pubmed.ncbi.nlm.nih.gov/35074375,,45,,https://openalex.org/W4206905243,OpenAlex,,NO,NO,NO
Bioenergy with carbon capture and utilization: A review on the potential deployment towards a European circular bioeconomy,https://doi.org/10.1016/j.rser.2021.111641,2021,review,Renewable and Sustainable Energy Reviews,"Efthymia Ioanna Koytsoumpa, Despina Magiri-Skouloudi, Sotiriοs Karellas, E. Kakaras",https://doi.org/10.1016/j.rser.2021.111641,,False,66,,,80,,https://openalex.org/W3184640456,OpenAlex,,YES,NO,NO
"Advancing “Carbon Peak” and “Carbon Neutrality” in China: A Comprehensive Review of Current Global Research on Carbon Capture, Utilization, and Storage Technology and Its Implications",https://doi.org/10.1021/acsomega.3c06422,2023,review,ACS Omega,Hu Li,https://doi.org/10.1021/acsomega.3c06422,,True,54,https://pubmed.ncbi.nlm.nih.gov/38024721,,112,,https://openalex.org/W4388248221,OpenAlex,"Carbon capture, utilization, and storage (CCUS) technology plays a pivotal role in China's ""Carbon Peak"" and ""Carbon Neutrality"" goals. This approach offers low-carbon, zero-carbon, and even negative-carbon solutions. This paper employs bibliometric analysis using the Web of Science to comprehensively review global CCUS progress and discuss future development prospects in China. The findings underscore it as a prominent research focus, attracting scholars from both domestic and international arenas. China notably leads the global landscape in terms of research paper output, with the Chinese Academy of Sciences holding a prominent position in total published papers. The research predominantly centers on refining geological storage techniques and optimizing oil and gas recovery rates. Among the CCUS pathways, enhanced oil recovery technology stands out due to its relative maturity and commercial applicability, particularly within the conventional oil and gas reservoirs. The application potential of enhanced gas recovery technology, especially in the Sichuan and Ordos Basins in China, necessitates robust research and demonstration efforts. Within China's current energy landscape, ""Blue Hydrogen"" emerges as the primary solution for hydrogen production in conjunction with CCUS technology. The underground coal gasification approach holds significant promise as a hydrogen production avenue, albeit with inherent ecological and environmental challenges tied to geological storage that require meticulous consideration. The establishment of effective risk identification and evaluation methodologies for geological storage is imperative. The trajectory ahead involves a strategic convergence of policy, technology, and market dynamics to enhance China's CCUS policy framework, legislative framework, standardization initiatives, and pioneering technological advancements. These collective efforts converge to outline an exclusive development pathway in China. This study assumes a pivotal role in accelerating CCUS technology research and deployment, enhancing oil and gas recovery efficiency, and ultimately realizing the overarching goals of a ""Dual Carbon"" future.",YES,NO,NO
"A Review of Algae-Based Carbon Capture, Utilization, and Storage (Algae-Based CCUS)",https://doi.org/10.3390/gases4040024,2024,review,Gases,"Guihe Li, Jia Yao",https://doi.org/10.3390/gases4040024,https://www.mdpi.com/2673-5628/4/4/24/pdf?version=1733131676,True,43,,,278,,https://openalex.org/W4405029254,OpenAlex,"Excessive emissions of greenhouse gases, primarily carbon dioxide (CO2), have garnered worldwide attention due to their significant environmental impacts. Carbon capture, utilization, and storage (CCUS) techniques have emerged as effective solutions to address CO2 emissions. Recently, direct air capture (DAC) and bioenergy with carbon capture and storage (BECCS) have been advanced within the CCUS framework as negative emission technologies. BECCS, which involves cultivating biomass for energy production, then capturing and storing the resultant CO2 emissions, offers cost advantages over DAC. Algae-based CCUS is integral to the BECCS framework, leveraging algae’s biological processes to capture and sequester CO2 while simultaneously contributing to energy production and potentially achieving net negative carbon emissions. Algae’s high photosynthetic efficiency, rapid growth rates, and ability to grow in non-arable environments provide significant advantages over other BECCS methods. This comprehensive review explores recent innovations in algae-based CCUS technologies, focusing on the mechanisms of carbon capture, utilization, and storage through algae. It highlights advancements in algae cultivation for efficient carbon capture, algae-based biofuel production, and algae-based dual carbon storage materials, as well as key challenges that need to be addressed for further optimization. This review provides valuable insights into the potential of algae-based CCUS as a key component of global carbon reduction strategies.",YES,NO,NO
Enhanced carbon capture and utilization (CCU) using heterologous carbonic anhydrase in Chlamydomonas reinhardtii for lutein and lipid production,https://doi.org/10.1016/j.biortech.2022.127009,2022,article,Bioresource Technology,"Jia‐Yi Lin, Sefli Sri Wahyu Effendi, I‐Son Ng",https://doi.org/10.1016/j.biortech.2022.127009,,False,57,https://pubmed.ncbi.nlm.nih.gov/35304253,,51,,https://openalex.org/W4220756328,OpenAlex,,NO,NO,NO
Investment decision on carbon capture and utilization (CCU) technologies—A real option model based on technology learning effect,https://doi.org/10.1016/j.apenergy.2022.119514,2022,article,Applied Energy,"Jiangfeng Liu, Qi Zhang, Hailong Li, Siyuan Chen, Fei Teng",https://doi.org/10.1016/j.apenergy.2022.119514,,False,69,,,59,,https://openalex.org/W4283655746,OpenAlex,,NO,NO,NO
Policy incentives in carbon capture utilization and storage (CCUS) investment based on real options analysis,https://doi.org/10.1007/s10098-021-02025-y,2021,article,Clean Technologies and Environmental Policy,"Weiwei Zhang, Chunyan Dai, Xuemei Luo, Xunmin Ou",https://doi.org/10.1007/s10098-021-02025-y,,False,54,,,27,,https://openalex.org/W3124001114,OpenAlex,,NO,NO,NO
Immobilization of carbonic anhydrase for CO2 capture and utilization,https://doi.org/10.1007/s00253-022-11937-8,2022,review,Applied Microbiology and Biotechnology,"Maria Elena Russo, Clemente Capasso, Antonio Marzocchella, Piero Salatino",https://doi.org/10.1007/s00253-022-11937-8,,False,41,https://pubmed.ncbi.nlm.nih.gov/35503472,,61,,https://openalex.org/W4225392869,OpenAlex,,NO,NO,NO
"Ion exchange membrane related processes towards carbon capture, utilization and storage: Current trends and perspectives",https://doi.org/10.1016/j.seppur.2022.121390,2022,article,Separation and Purification Technology,"Huangying Wang, Junying Yan, Wanjie Song, Chenxiao Jiang, Yaoming Wang, Tongwen Xu",https://doi.org/10.1016/j.seppur.2022.121390,,False,51,,,111,,https://openalex.org/W4281718374,OpenAlex,,NO,NO,NO
Life cycle assessment of carbon capture and storage/utilization: From current state to future research directions and opportunities,https://doi.org/10.1016/j.ijggc.2021.103309,2021,article,International journal of greenhouse gas control,"Tatiane Tobias da Cruz, José Antônio Perrella Balestieri, João M. de Toledo Silva, Mateus Ricardo Nogueira Vilanova, Otávio José de Oliveira, Ivonete Ávila",https://doi.org/10.1016/j.ijggc.2021.103309,,False,92,,,153,,https://openalex.org/W3144591887,OpenAlex,,NO,NO,NO
A Global Assessment: Can Renewable Energy Replace Fossil Fuels by 2050?,https://doi.org/10.3390/su14084792,2022,article,Sustainability,"Jerry L. Holechek, Hatim M. E. Geli, Mohammed N. Sawalhah, Raul Valdéz",https://doi.org/10.3390/su14084792,https://www.mdpi.com/2071-1050/14/8/4792/pdf?version=1650101696,True,1237,,,35,,https://openalex.org/W4224246016,OpenAlex,"Our study evaluated the effectiveness of using eight pathways in combination for a complete to transition from fossil fuels to renewable energy by 2050. These pathways included renewable energy development; improving energy efficiency; increasing energy conservation; carbon taxes; more equitable balancing of human wellbeing and per capita energy use; cap and trade systems; carbon capture, utilization, and storage; and nuclear power development. We used the annual ‘British Petroleum statistical review of world energy 2021’ report as our primary database. Globally, fossil fuels, renewable (primarily hydro, wind and solar), nuclear energy accounted for 83%, 12.6%, and 6.3% of the total energy consumption in 2020. To achieve zero fossil fuel use by 2050, we found that renewable energy production will need to be increased by up to 6-fold or 8-fold if energy demand is held constant at, or increased 50% from, the 2020 energy demand level. Constraining 2050 world energy demand to a 25% increase over the 2020 level, improves the probability of achieving independence from fossil fuels. Improvements in energy efficiency need to accelerate beyond the current rate of ~1.5% per year. Aggressive application of energy conservation policies involving land use and taxation could potentially reduce world energy use by 10% or more by 2050. Our meta-analysis shows that the minimum level of per capita energy consumption that would allow 8 billion people to have a ‘Decent Living Standard’ is on average ~70 GJ per capita per year, which is 93% of the 2020 global average. Developed countries in temperate climates with high vehicle-dependency needed ~120 GJ per capita year−1, whereas equatorial countries with low vehicle-dependency needed 30 GJ per capita year−1. Our meta-analyses indicated replacement of fossil fuels with renewable energy by 2050 may be possible but will require aggressive application of all eight pathways, major lifestyle changes in developed countries, and close cooperation among all countries.",NO,NO,NO
Biocatalytic Membranes for Carbon Capture and Utilization,https://doi.org/10.3390/membranes13040367,2023,review,Membranes,"Jialong Shen, Sonja Salmon",https://doi.org/10.3390/membranes13040367,https://www.mdpi.com/2077-0375/13/4/367/pdf?version=1679659375,True,32,https://pubmed.ncbi.nlm.nih.gov/37103794,,154,,https://openalex.org/W4360856910,OpenAlex,"Innovative carbon capture technologies that capture CO<sub>2</sub> from large point sources and directly from air are urgently needed to combat the climate crisis. Likewise, corresponding technologies are needed to convert this captured CO<sub>2</sub> into valuable chemical feedstocks and products that replace current fossil-based materials to close the loop in creating viable pathways for a renewable economy. Biocatalytic membranes that combine high reaction rates and enzyme selectivity with modularity, scalability, and membrane compactness show promise for both CO<sub>2</sub> capture and utilization. This review presents a systematic examination of technologies under development for CO<sub>2</sub> capture and utilization that employ both enzymes and membranes. CO<sub>2</sub> capture membranes are categorized by their mode of action as CO<sub>2</sub> separation membranes, including mixed matrix membranes (MMM) and liquid membranes (LM), or as CO<sub>2</sub> gas-liquid membrane contactors (GLMC). Because they selectively catalyze molecular reactions involving CO<sub>2</sub>, the two main classes of enzymes used for enhancing membrane function are carbonic anhydrase (CA) and formate dehydrogenase (FDH). Small organic molecules designed to mimic CA enzyme active sites are also being developed. CO<sub>2</sub> conversion membranes are described according to membrane functionality, the location of enzymes relative to the membrane, which includes different immobilization strategies, and regeneration methods for cofactors. Parameters crucial for the performance of these hybrid systems are discussed with tabulated examples. Progress and challenges are discussed, and perspectives on future research directions are provided.",NO,NO,NO
"What went wrong? Learning from three decades of carbon capture, utilization and sequestration (CCUS) pilot and demonstration projects",https://doi.org/10.1016/j.enpol.2021.112546,2021,article,Energy Policy,"Nan Wang, Keigo Akimoto, Gregory F. Nemet",https://doi.org/10.1016/j.enpol.2021.112546,,False,172,,,45,,https://openalex.org/W3198109982,OpenAlex,,NO,NO,NO
"Prospects of carbon capture, utilization and storage for mitigating climate change",https://doi.org/10.1039/d2va00236a,2023,article,Environmental Science Advances,"Poritosh Roy, Amar K. Mohanty, Manjusri Misra",https://doi.org/10.1039/d2va00236a,https://pubs.rsc.org/en/content/articlepdf/2023/va/d2va00236a,True,85,,,113,,https://openalex.org/W4315780269,OpenAlex,CCUS have gained attention to combat rising climate change challenges. Transdisciplinary approaches are required for deploying large-scale CCUS projects. Acceptance of CCU seems higher than CCS while CCS is cost-effective compared to CCU.,NO,NO,NO
"Carbon dioxide pipeline route optimization for carbon capture, utilization, and storage: A case study for North-Central USA",https://doi.org/10.1016/j.seta.2021.101900,2021,article,Sustainable Energy Technologies and Assessments,"Karthik Balaji, Minou Rabiei",https://doi.org/10.1016/j.seta.2021.101900,,False,40,,,28,,https://openalex.org/W4205453584,OpenAlex,,NO,NO,NO
Improving predictions of shale wettability using advanced machine learning techniques and nature-inspired methods: Implications for carbon capture utilization and storage,https://doi.org/10.1016/j.scitotenv.2023.162944,2023,article,The Science of The Total Environment,"Hemeng Zhang, Hung Vo Thanh, Mohammad Rahimi, Watheq J. Al‐Mudhafar, Suparit Tangparitkul, Tao Zhang, Zhenxue Dai, Umar Ashraf",https://doi.org/10.1016/j.scitotenv.2023.162944,,False,77,https://pubmed.ncbi.nlm.nih.gov/36940746,,90,,https://openalex.org/W4327919542,OpenAlex,,NO,NO,NO
Cooperative Operation of Distributed Energy Resources and Thermal Power Plant With a Carbon-Capture-Utilization-and-Storage System,https://doi.org/10.1109/tpwrs.2023.3253809,2023,article,IEEE Transactions on Power Systems,"Zelong Lu, Jianxue Wang, Mohammad Shahidehpour, Linquan Bai, Yunpeng Xiao, Haotian Li",https://doi.org/10.1109/tpwrs.2023.3253809,,False,61,,,31,,https://openalex.org/W4323644296,OpenAlex,"Carbon-capture-utilization-and-storage (CCUS) system plays a critical role in the process of decarbonization. This paper proposes a cooperative operation model for a CCUS-based thermal power plant and distributed energy resources. The critical purpose is to achieve a higher profit and flexibility together with a lower carbon emission for the CCUS system under the electricity, carbon, ancillary services, and synthesis fuel markets. First, to enhance the operational flexibility in various markets, a critical focus of this paper is on elaborating feasible operation domain of the CCUS system through identifying the physicochemical processes associated with carbon dioxide (CO <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">2</sub> ) treatment and multi-energy conversion. Second, a Nash-bargaining framework is developed to describe how the CCUS works with distributed energy resources cooperatively to consume cheap and clean renewables to treat CO <sub xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">2</sub> . Third, to solve the cooperative operation problem efficiently and accurately, an adaptive sequential cone programming (ASCP) method together with a progressive hedging variant of the Benders decomposition (PH-BD) algorithm are designed. Case studies indicate the total revenue of the thermal power plant under the cooperative mode is improved by up to 8.85% and 66.53% compared with the individual mode with and without the CCUS. Further, the solution quality and efficiency of proposed methods are verified.",NO,NO,NO
"Microbial carbonic anhydrase mediated carbon capture, sequestration &amp; utilization: A sustainable approach to delivering bio-renewables",https://doi.org/10.1016/j.biortech.2022.128174,2022,review,Bioresource Technology,"Saniya Zaidi, Nitin Srivastava, Sunil Kumar Khare",https://doi.org/10.1016/j.biortech.2022.128174,,False,36,https://pubmed.ncbi.nlm.nih.gov/36283672,,133,,https://openalex.org/W4307298175,OpenAlex,,NO,NO,NO
"Carbon capture, utilization and storage (CCUS) pipeline steel corrosion failure analysis: A review",https://doi.org/10.1016/j.engfailanal.2023.107745,2023,review,Engineering Failure Analysis,"Yi Zhou, Fei Xie, Dan Wang, Yuxin Wang, Ming Wu",https://doi.org/10.1016/j.engfailanal.2023.107745,,False,46,,,102,,https://openalex.org/W4387842231,OpenAlex,,YES,NO,NO
Modelling of a concentrated solar power – photovoltaics hybrid plant for carbon dioxide capture and utilization via calcium looping and methanation,https://doi.org/10.1016/j.enconman.2020.113792,2021,article,Energy Conversion and Management,"Claudio Tregambi, Piero Bareschino, Erasmo Mancusi, Francesco Pepe, Fabio Montagnaro, Roberto Solimene, Piero Salatino",https://doi.org/10.1016/j.enconman.2020.113792,,False,60,,,50,,https://openalex.org/W3120076726,OpenAlex,,NO,NO,NO
"Carbon capture, utilization, and storage hub development on the Gulf Coast",https://doi.org/10.1002/ghg.2082,2021,article,Greenhouse Gases Science and Technology,"T. A. Meckel, Alexander P. Bump, Susan Hovorka, Ramón Treviño",https://doi.org/10.1002/ghg.2082,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ghg.2082,True,41,,,13,,https://openalex.org/W3164491746,OpenAlex,"Abstract The Gulf Coast of the United States hosts diverse power generation, refining, and petrochemical processing facilities, resulting in the nation's largest volumetric concentration of industrial CO 2 emissions, rivaled only by the Ohio River Valley. These emissions sources are concentrated in specific industrial clusters that allow combining emissions streams to achieve economies of scale. The region is currently undergoing globally significant industrial expansion and investment as a result of abundant and inexpensive regional unconventional natural gas availability, and is a growing exporter of liquefied natural gas (LNG). Opportunities to integrate CO 2 emission management within the diverse energy chains in the region are volumetrically significant and include both concentrated and dilute sources. Significant examples of capture, transport, and storage exist. Offshore storage is particularly attractive, as it provides simplified land leasing models (single governmental land owner), proven reservoir quality, and presents fewer risks to both protected groundwater and populated areas. Projects can now take advantage of recently expanded opportunities under section 45Q of the Internal Revenue Service tax code. The region continues to evolve as an active carbon‐handling hub, and is uniquely suited to justify additional investment in carbon capture, utilization, and storage (CCUS) technologies via a large‐scale integrated project development. Continued development of integrated projects will allow the region to continue to grow economically within its strong fossil‐fuel handling competence focus while advancing low‐carbon energy technologies that maintain globally competitiveness. © 2021 The Authors. Greenhouse Gases: Science and Technology published by Society of Chemical Industry and John Wiley &amp; Sons Ltd.",NO,NO,NO
Advances in Carbon Capture and Utilization,https://doi.org/10.1007/978-981-16-0638-0_1,2021,book-chapter,"Energy, environment, and sustainability","Deepak Pant, Ashok Kumar, Kamal Kant Pant, Avinash Kumar Ágarwal",https://doi.org/10.1007/978-981-16-0638-0_1,,False,26,,,9,,https://openalex.org/W3186532043,OpenAlex,,NO,NO,NO
A proposed global layout of carbon capture and storage in line with a 2 °C climate target,https://doi.org/10.1038/s41558-020-00960-0,2021,article,Nature Climate Change,"Yi‐Ming Wei, Jia-Ning Kang, Lan-Cui Liu, Qi Li, Pengtao Wang, Juan-Juan Hou, Qiao‐Mei Liang, Hua Liao, Shifeng Huang, Biying Yu",https://doi.org/10.1038/s41558-020-00960-0,,False,404,,,35,,https://openalex.org/W3118667325,OpenAlex,,NO,NO,NO
A review for Metal-Organic Frameworks (MOFs) utilization in capture and conversion of carbon dioxide into valuable products,https://doi.org/10.1016/j.jcou.2021.101715,2021,review,Journal of CO2 Utilization,"Fayez Nasir Al-Rowaili, Umer Zahid, Sagheer A. Onaizi, Mazen Khaled, Aqil Jamal, Eid M. Al‐Mutairi",https://doi.org/10.1016/j.jcou.2021.101715,,False,118,,,350,,https://openalex.org/W3201870778,OpenAlex,,YES,NO,NO
"Formalizing an integrated decision-making model for the risk assessment of carbon capture, utilization, and storage projects: From a sustainability perspective",https://doi.org/10.1016/j.apenergy.2021.117624,2021,article,Applied Energy,"Bingsheng Liu, Song Liu, Bin Xue, Shijian Lu, Yang Yang",https://doi.org/10.1016/j.apenergy.2021.117624,,False,55,,,77,,https://openalex.org/W3195140607,OpenAlex,,NO,NO,NO
Techno-economic analysis of carbon capture and utilization technologies and implications for China,https://doi.org/10.1016/j.rser.2024.114550,2024,article,Renewable and Sustainable Energy Reviews,"Yuan Chang, Siqi Gao, Qian Ma, Ying Wei, Guoping Li",https://doi.org/10.1016/j.rser.2024.114550,,False,38,,,120,,https://openalex.org/W4396796446,OpenAlex,,NO,NO,NO
Life cycle assessment of CO2 emission reduction potential of carbon capture and utilization for liquid fuel and power cogeneration,https://doi.org/10.1016/j.fuproc.2021.106924,2021,article,Fuel Processing Technology,"Yangdong He, Lin Zhu, Junming Fan, Luling Li, Gaihuan Liu",https://doi.org/10.1016/j.fuproc.2021.106924,,False,49,,,43,,https://openalex.org/W3171610898,OpenAlex,,NO,NO,NO
"Soil and Ocean Carbon Sequestration, Carbon Capture, Utilization, and Storage as Negative Emission Strategies for Global Climate Change",https://doi.org/10.1007/s42729-023-01215-5,2023,article,Journal of soil science and plant nutrition,"Divya Pant, Kabita Kumari Shah, Sadikshya Sharma, Maya Bhatta, Subina Tripathi, Hari Prasad Pandey, Himanshu Tiwari, Jiban Shrestha, Ashbin Kumar Bhat",https://doi.org/10.1007/s42729-023-01215-5,,False,36,,,110,,https://openalex.org/W4361248003,OpenAlex,,NO,NO,NO
Emerging Dual-Functional 2D transition metal oxides for carbon capture and Utilization: A review,https://doi.org/10.1016/j.fuel.2022.124706,2022,review,Fuel,"Liuqingqing Yang, Jake Heinlein, Cheng Hua, Ruixia Gao, Shu Hu, Lisa D. Pfefferle, Yulian He",https://doi.org/10.1016/j.fuel.2022.124706,,False,40,,,325,,https://openalex.org/W4281609597,OpenAlex,,YES,NO,NO
Flue-to-fuel: Bio-integrated carbon capture and utilization of dilute carbon dioxide gas streams to renewable methane,https://doi.org/10.1016/j.enconman.2024.118090,2024,article,Energy Conversion and Management,"Mads Ujarak Sieborg, Jean Maikon Santos Oliveira, Lars Ditlev Mørck Ottosen, Michael Vedel Wegener Kofoed",https://doi.org/10.1016/j.enconman.2024.118090,,True,32,,,78,,https://openalex.org/W4391003531,OpenAlex,"Capturing carbon dioxide (CO2) from flue gases and utilizing it as a feedstock for the production of renewable chemicals and fuels has been identified as an essential step toward mitigating climate change. Conventional CO2 capture technologies, such as amine scrubbing, are impeded by their high energy demand due to the thermodynamically low driving force for desorbing CO2. A new concept is presented here that combines carbon capture with power-to-methane: Bio-integrated carbon capture and utilization (BICCU). It exploits the robustness of microbial catalysts to simultaneously desorb the CO2 from an amine-based absorbent and convert the captured CO2 to synthetic natural gas (CH4) in a single step using renewable hydrogen. Experimental results in batch reactors with synthetic flue gas and raw flue gas from a biogas engine demonstrate high microbial biocompatibility with amine methyl diethanolamine (MDEA), high microbial robustness towards impurities and oxygen in raw flue gas, and almost full bioavailability of the absorbed CO2 until 120 mM of MDEA.",NO,NO,NO
Consumer acceptance of products from carbon capture and utilization,https://doi.org/10.1007/s10584-021-03110-3,2021,article,Climatic Change,"Lauren Lutzke, Joseph Árvai",https://doi.org/10.1007/s10584-021-03110-3,,False,30,,,38,,https://openalex.org/W3162700356,OpenAlex,,NO,NO,NO
Achieving net-zero greenhouse gas emission plastics by a circular carbon economy,https://doi.org/10.1126/science.abg9853,2021,article,Science,"Raoul Meys, Arne Kätelhön, Marvin Bachmann, Benedikt Winter, Christian Zibunas, Sangwon Suh, André Bardow",https://doi.org/10.1126/science.abg9853,,False,527,https://pubmed.ncbi.nlm.nih.gov/34591623,,90,,https://openalex.org/W3203337299,OpenAlex,"Mitigating life-cycle greenhouse gas emissions of plastics is perceived as energy intensive and costly. We developed a bottom-up model that represents the life cycle of 90% of global plastics to examine pathways to net-zero emission plastics. Our results show that net-zero emission plastics can be achieved by combining biomass and carbon dioxide (CO<sub>2</sub>) utilization with an effective recycling rate of 70% while saving 34 to 53% of energy. Operational costs for net-zero emission plastics are in the same range as those for linear fossil-based production with carbon capture and storage and could even be substantially reduced. Realizing the full cost-saving potential of 288 billion US dollars requires low-cost supply of biomass and CO<sub>2</sub>, high-cost supply of oil, and incentivizing large-scale recycling and lowering investment barriers for all technologies that use renewable carbon feedstock.",NO,NO,NO
