Paper Title,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Open Access,Citations Count,PubMed ID,PMC ID,References,arXiv ID,OpenAlex ID,Source,Abstract,Review,Preprint,arXiv_used
Measuring the Influence of CO<sub>2</sub> and Water Vapor on the Dynamics in Polyethylenimine To Understand the Direct Air Capture of CO<sub>2</sub> from the Environment,https://doi.org/10.1021/acs.chemmater.4c00889,2024.0,article,Chemistry of Materials,"Avery E. Baumann, Takeshi Yamada, Kanae Ito, Chad R. Snyder, John R. Hoffman, Craig M. Brown, Christopher M. Stafford, Christopher L. Soles",https://doi.org/10.1021/acs.chemmater.4c00889,,False,5,,,48,,https://openalex.org/W4399365232,OpenAlex,"Aminopolymer sorbents are leading candidates for extracting CO2 directly from the atmosphere under ambient conditions. For effective carbon capture, this requires not only that the CO2 actively binds with amine groups of the polymer under low gas concentrations but also that it readily diffuses through the sorbent media to access as many of the amine binding sites as possible. Unfortunately, high reactivity and diffusivity tend to be mutually exclusive properties when it comes to small molecule transport within a polymer, posing a significant materials design challenge. While many reports to date focus on chemical additives or engineering strategies to tackle this trade-off, only a few studies have seriously investigated the underlying chemical and physical properties of the sorbent polymer as a function of its interaction with the relevant sorbate molecules. In this study, we investigate the interplay of polymer-sorbate reactivity and diffusive dynamics of both H2O and CO2 in branched polyethylenimine (PEI) using quasielastic neutron scattering (QENS), infrared spectroscopy, gravimetric uptake, and mechanical dissipation measurements as a function of atmospheric dosing conditions. We uncover an intriguing and previously unreported discrepancy in the diffusive dynamics of PEI dosed with CO2 and H2O vapor at the microscopic and macroscopic length scales. At the macroscopic scale, our mechanical dissipation measurements show that while the exposure to H2O vapor alone always plasticizes the dynamics of PEI, the absorption of CO2, either in the presence of H2O or not, leads to a mechanical stiffening of the PEI. Interestingly, this response differs at the microscopic scale where the diffusive dynamics of the H2O- and/or CO2-dosed samples as quantified by QENS are always enhanced relative to the undosed PEI. This dynamic facilitation is greatest in the presence of H2O vapor alone, consistent with H2O strongly plasticizing the dynamics of PEI. However, the simultaneous exposure to both H2O and CO2 leads to a stiffening of the QENS dynamics at the microscopic scale relative to the hydrated state, signifying local interactions between the CO2 and the polymer. Under these conditions, we also observe a greater amount of CO2 absorbed into the PEI film that is simultaneously exposed to both H2O and CO2 as compared to the film exposed to just CO2, further evidencing a complicated three-way interaction between the H2O, CO2, and PEI. These results are discussed in terms of an absorption process that involves the formation of carbamate ions, the generation of ionic cross-link junctions in the PEI, and changes in the local hydration level of the polymer around the ions. To establish the importance of the carbamate ions in this process, we utilize a methylation reaction to modify the PEI and convert all of the primary and secondary amines into tertiary amines that are incapable of forming carbamates. This considerably diminishes the role of hydrogen bonding in the PEI, enhances the microscopic dynamics of the undosed PEI, and results in diffusive dynamics that do not depend heavily on dosing with H2O and/or CO2. The observations reported here provide insights into the design of next-generation aminopolymer sorbents where both reactivity and diffusive dynamics can be optimized.",NO,NO,NO
Progress on CO&amp;lt;sub&amp;gt;2&amp;lt;/sub&amp;gt;-induced inactivation of solid amine adsorbents,https://doi.org/10.1360/tb-2022-1158,2023.0,article,Chinese Science Bulletin (Chinese Version),"Xuehua Shen, Feng Yan, Pengju Wang, Xin Sun, Zuotai Zhang",https://doi.org/10.1360/tb-2022-1158,https://www.sciengine.com/doi/pdf/85988B61459C444887A27293DE52E71B,True,1,,,70,,https://openalex.org/W4362710816,OpenAlex,"<p indent=""0mm"">Climate warming caused by massive CO<sub>2</sub> emission is a global problem facing mankind. The carbon capture and storage (CCS) technology can substantially reduce CO<sub>2</sub> emissions from heavy industries, such as power, steel, cement and chemical industries. By eliminating billions of tonnes of CO<sub>2</sub> from fossil fuels, CCS can help limit the increase in global temperatures to under <sc>2°C</sc> by the end of the century. The CCS technology has rapidly developed to include several technologies, such as liquid ammonia absorption, physical adsorption, membrane separation and solid amine adsorption. Solid amine adsorption, in particular, can be used to capture CO<sub>2</sub> from flue gas and air, and separate it from biogas or syngas because of its various advantages, such as high CO<sub>2</sub> selectivity, low energy consumption during regeneration, the ability to process large amounts of CO<sub>2</sub>, and the non-corrosive equipment used. By designing the pore structure of the support material, a solid amine adsorbent can adsorb more than <sc>5 mmol/g</sc> of CO<sub>2</sub> at a time. However, to understand its commercial potential, the adsorbent should be stable over hundreds of adsorption-desorption cycles to ensure a longer lifetime and lower CO<sub>2</sub> capture cost. The cyclic stability of adsorbents is seriously hindered by CO<sub>2</sub>-induced inactivation, which occurs during their regeneration. To obtain highly pure CO<sub>2</sub>, adsorbents are regenerated under a CO<sub>2</sub> atmosphere instead of an inert atmosphere, but the urea groups formed when CO<sub>2</sub> reacts with amine molecules are too stable to release CO<sub>2</sub>, hampering the reusability of the adsorbent. In this paper, we focus on the challenges posed by CO<sub>2</sub>-induced inactivation of solid amine adsorbents as well as discuss the inactivation process, its critical factor and its mechanism. We also analyse the current preventive strategies employed to tackle this problem.<bold> </bold>CO<sub>2</sub>-induced inactivation widely occurs in different types of solid amine adsorbents, with an inactivation rate of more than 70% in 10 cycles. The regeneration temperature is a critical factor in this process. When the regeneration temperature exceeds 120°C, the solid amine adsorbents form several urea groups, resulting in prolific CO<sub>2</sub>-induced inactivation. Mechanistically, the carbamic acid intermediate formed when a primary amine reacts with CO<sub>2</sub> gets easily dehydrated to generate isocyanate, which can subsequently form urea group by combining with another primary or secondary amine. The dehydration of carbamic acid to form isocyanate, thus, plays a key role in the formation of urea groups. The formation of urea can be effectively inhibited by decreasing the amount of primary amines in the adsorbent, reducing the regeneration temperature, and increasing the water vapour content in the regeneration atmosphere. Accordingly, three strategies to inhibit urea formation were proposed: Organic amine modification (primary amines conversion into secondary amines), water vapour repression (inhibition of dehydration) and the use of support materials cross-linking organic amines (change the primary amine properties). Nevertheless, the challenges associated with CO<sub>2</sub>-induced inactivation, including high regeneration temperatures and the non-compatibility of CO<sub>2</sub> adsorption capacity with cyclic stability, still plague solid amine adsorbents. Finally, potential solutions that can facilitate the industrial application of this process have been discussed.",NO,NO,NO
Modeling CO2 capture processes by chemical absorption: The case of biogas treatment,https://doi.org/10.1051/e3sconf/202123400024,2021.0,article,E3S Web of Conferences,"Othmane Maakoul, Ruth Beaulanda, Hamid El Omari, El Hassane Essabri, Aziza Abid",https://doi.org/10.1051/e3sconf/202123400024,https://www.e3s-conferences.org/articles/e3sconf/pdf/2021/10/e3sconf_icies2020_00024.pdf,True,1,,,11,,https://openalex.org/W3126634039,OpenAlex,"Our objective through this work is to purify the biogas produced by a methanisation process in order to be valorized in a cogeneration unit. The studied biogas is mainly composed of methane 60% and carbon dioxide 39%. The treatment will increase the quality of the biogas by decreasing the percentage of CO2, in order to improve the energetic properties of the gas mixture (PCI). Several biogas purification and bio-methane production processes are commercialized. The choice of the technical and economic optimum is strongly linked to the quality and quantity of biogas to be purified, the quality of the desired bio-methane, depends on the type of methanisation, the nature and regularity of the substrate supply, but also on the local conditions of implantation. In this part of our research project, we are interested in the study, dimensioning and modeling of a CO2 capture unit by chemical absorption, constituted by a packed column. The solvent used is the secondary amines in mixture with the primary amines.",NO,NO,NO
Enhancing CO2 Capture Efficiency: Advanced Modifications of Solvent-Based Absorption Process—Pilot Plant Insights,https://doi.org/10.3390/en18092236,2025.0,article,Energies,"Adam Tatarczuk, Tomasz Spietz, L. Więcław‐Solny, Aleksander Krótki, Tadeusz Chwoła, Szymon Dobras, Janusz Zdeb, M. Tańczyk",https://doi.org/10.3390/en18092236,https://www.mdpi.com/1996-1073/18/9/2236/pdf?version=1745829970,True,2,,,51,,https://openalex.org/W4409893213,OpenAlex,"Since fossil fuels still dominate industry and electricity production, post-combustion carbon capture remains essential for decarbonizing these sectors. The most advanced technique for widespread application, particularly in hard-to-abate industries, is amine-based absorption. However, increasing energy efficiency is crucial for broader implementation. This study presents pilot-scale results from the Tauron Power Plant in Poland using a mobile CO2 capture unit (1 TPD). Two innovative process modifications—Split Flow (SF) and Heat Integrated Stripper (HIS)—were experimentally investigated; they achieved a 10% reduction in reboiler heat duty, reaching 2.82 MJ/kgCO2, along with a 36% decrease in overall heat losses and up to a 28% reduction in cross-flow heat exchanger duty. The analysis highlights both the advantages and challenges of these modifications. SF is easier to retrofit into existing plants, whereas the HIS requires more extensive modifications in the stripper section, thus making HIS more cost-effective for new installations. Moreover, as heat consumption constitutes the primary operational cost, even a moderate reduction in heat duty can lead to significant economic benefits. The HIS also offers substantial potential for thermal integration in industries with available waste heat streams. The pilot data underwent validation procedures to ensure reliability, which provides a robust foundation for process modeling, optimization, and scaling for industrial applications.",NO,NO,NO
Study of amino-modified resorcinol-formaldehyde aerogels for odorous gas removal,https://doi.org/10.1007/s10934-024-01661-1,2024.0,article,Journal of Porous Materials,"Xingna Zhu, Yuan Liu, Xueling Wu, Zhihua Zhang, Jun Shen",https://doi.org/10.1007/s10934-024-01661-1,,False,2,,,44,,https://openalex.org/W4401026883,OpenAlex,,NO,NO,NO
Front-End Engineering Design (FEED) Study for a Carbon Capture Plant Retrofit to a Natural Gas-Fired Gas Turbine Combined Cycle Power Plant (2x2x1 Duct-Fired 758-MWe Facility with F Class Turbines),https://doi.org/10.2172/1836563,2021.0,report,,William Elliott,https://doi.org/10.2172/1836563,,True,10,,,0,,https://openalex.org/W4225832782,OpenAlex,"A comprehensive front-end engineering design (FEED) study has been undertaken for a post-combustion capture (PCC) unit located at Panda’s Sherman natural gas–combined cycle (NGCC) power plant in Sherman, Texas. This is described in a full and unredacted FEED study report with all supporting documents, numbering over 150. The PCC unit uses 35 wt% MEA as the solvent to capture 85% of the CO2 in a slipstream, corresponding approximately to the flow at minimum stable generation to maximize use of the new investment. MEA was selected because extensive information is available for it in the public domain and a previous NGCC retrofit study has shown that it would be comparable in performance and overall costs to a range of proprietary solvents. It is also widely available at low prices. At the design flue gas throughput of 704 kg/s, the PCC unit captures 129 t/h of CO2. Energy consumption for solvent regeneration is estimated as 3.65 GJ/tCO2 (of which 0.14 GJ/tCO2 is provided by waste heat recovery from the CO2 compressors), with design lean and rich loadings of 0.254 and 0.475 mole CO2/mole MEA respectively, and an absorber liquid/gas ratio of 1.07. To maintain a low level of degradation products in the circulating solvent, a semi-continuous thermal reclaimer is used to process the equivalent of a complete plant solvent inventory every 28 days. Solvent recovery in the reclaimer is estimated at ≥90%, with net solvent consumption 2 kg MEA/tCO2 captured. Reclaimer bottoms disposal costs are estimated at $500/t. This cost has been estimated at the high end of liquid hazardous waste haulage and disposal due to lack of actual waste characterization. In addition to heat recovery from the reclaimer, energy consumption for solvent regeneration is reduced by flashing some of the rich solvent, using heat from the CO2 compressor intercoolers, and returning the resulting semi-lean solvent partway down the absorber. The overall capital cost for the PCC retrofit is estimated at $477M, including indirect costs, owner’s and contractor’s costs, and interest during construction; completion is 30 months from notice to proceed. A centrifugal compressor, send-out pump, and dehydration are used, delivering 151 bara CO2. Estimated baseline CO2 capture costs (both annualized capital and annual O&M together) are $114.50/tCO2, dominated by capital recovery charges. For a 70/30 debt-to-equity ratio with 6% interest rate on debt over 15 years and 12% return on equity, plus PCC operation for an average of 5,000 hours per year, these total $83.10 $/tCO2 for just the annualized capital portion. Power plant net output is reduced by 67.3 MW when supplying PCC steam and electricity requirements. The PCC plant is not operated during those limited periods when the Texas ERCOT power grid has elevated prices (up to $9,000/MWh) (nor when the power plant is not operating), and average foregone electricity revenues are assessed at $25/MWh, contributing $13.00/tCO2 captured. At the time of this FEED study, no full-scale NGCC power plants with PCC have been built anywhere in the world. This leads to a lack of data for process simulation model validation under conditions of interest for commercial NGCC+PCC plants, that is, low CO2 concentrations, relatively low absorber packing heights, and low liquid-to-gas ratios. MEA concentrations above 30 wt% have also received little previous attention in public domain testing. Slight differences in performance modeling predictions were observed between ProMax® and the MEA Steady-State Model from the Carbon Capture Simulation Initiative (CCSI) running under Aspen Plus® 10, leading to some uncertainty in precise values for the FEED design parameters. In addition, model predictions do not consider the actual variation in performance that can be expected under nominally constant process conditions. A pilot testing program is therefore proposed to resolve most of these design uncertainties, generally duplicating all process elements of the full-scale PCC unit apart from CO2 product compression. The pilot plant will operate solely on flue gas from the Sherman power plant, accommodating the same frequent shutdowns of up to 48 hours. The primary pilot plant test objectives are to confirm the base case mass and energy balances for the PCC unit under design steady-state conditions; assess long-term solvent management requirements and reclaimer performance; confirm emissions levels of MEA, ammonia, and other degradation products in the absorber vent gas during long-term operations. Initial confirmation of CO2 recovery and heat and mass balances should be possible within a 30- to 60-day test program, but credible confirmation of amine degradation rates, reclaiming effectiveness, emissions rates, and system corrosion should be based on at least a 12-month run, but with additional runs—for example, at reduced or increased packing heights—the overall test program would last 18–24 months.",NO,NO,NO
Zeolites in Adsorption Processes: State of the Art and Future Prospects,https://doi.org/10.1021/acs.chemrev.2c00140,2022.0,review,Chemical Reviews,"Eduardo Pérez‐Botella, Susana Valencia, Fernando Rey",https://doi.org/10.1021/acs.chemrev.2c00140,,True,888,https://pubmed.ncbi.nlm.nih.gov/36260918,,594,,https://openalex.org/W4306840209,OpenAlex,"Zeolites have been widely used as catalysts, ion exchangers, and adsorbents since their industrial breakthrough in the 1950s and continue to be state-of the-art adsorbents in many separation processes. Furthermore, their properties make them materials of choice for developing and emerging separation applications. The aim of this review is to put into context the relevance of zeolites and their use and prospects in adsorption technology. It has been divided into three different sections, i.e., zeolites, adsorption on nanoporous materials, and chemical separations by zeolites. In the first section, zeolites are explained in terms of their structure, composition, preparation, and properties, and a brief review of their applications is given. In the second section, the fundamentals of adsorption science are presented, with special attention to its industrial application and our case of interest, which is adsorption on zeolites. Finally, the state-of-the-art relevant separations related to chemical and energy production, in which zeolites have a practical or potential applicability, are presented. The replacement of some of the current separation methods by optimized adsorption processes using zeolites could mean an improvement in terms of sustainability and energy savings. Different separation mechanisms and the underlying adsorption properties that make zeolites interesting for these applications are discussed.",NO,NO,NO
"Direct air capture: process technology, techno-economic and socio-political challenges",https://doi.org/10.1039/d1ee03523a,2022.0,article,Energy & Environmental Science,"María Erans, Eloy S. Sanz-Pérez, Dawid P. Hanak, Zeynep Clulow, David Reiner, Greg A. Mutch",https://doi.org/10.1039/d1ee03523a,https://pubs.rsc.org/en/content/articlepdf/2022/ee/d1ee03523a,True,611,,,345,,https://openalex.org/W4214639826,OpenAlex,"This comprehensive review appraises the state-of-the-art in direct air capture materials, processes, economics, sustainability, and policy, to inform, challenge and inspire a broad audience of researchers, practitioners, and policymakers.",NO,NO,NO
An insight on reaction kinetics of amino-acid-functionalized ionic liquid monoethanolamine glycinate for CO <sub>2</sub> capture,https://doi.org/10.1080/01496395.2024.2315624,2024.0,article,Separation Science and Technology,"Mohammad Reza Khosromanesh, Hamed Rashidi",https://doi.org/10.1080/01496395.2024.2315624,,False,2,,,30,,https://openalex.org/W4391917627,OpenAlex,"Recently, the application of functionalized ionic liquids in carbon dioxide (CO2) capture has received significant attention. In this research, the absorption kinetics of CO2 into the aqueous amino-acid-functionalized monoethanolamine glycinate ionic liquid in a stirred cell reactor was investigated. Amino acids are less volatile and have good resistance against oxidative degradation. Experiments were accomplished over a temperature range of 298–308 K and solution concentrations ranging from 0.5 to 2.5 M in the pseudo-first-order regime. The dimensionless Hatta number and infinite enhancement factor were calculated to check the fast pseudo-first-order reaction assumption. The reaction rate constant has been evaluated by recording the system pressure reduction rate over time. Increasing the IL concentration and temperature results in a significant increase in the reaction rate. The obtained kinetic constants have the same order of magnitude as those existing for primary amines.",NO,NO,NO
Artificial Intelligence in Carbon Capture: Modeling CO<sub>2</sub> Absorption Using Amine Blends,https://doi.org/10.1088/1742-6596/2763/1/012020,2024.0,article,Journal of Physics Conference Series,"Aniruddha Alavekar, Tejas Lanjewar, Aditya Vyawahare, Mayurkumar P. Patil",https://doi.org/10.1088/1742-6596/2763/1/012020,https://iopscience.iop.org/article/10.1088/1742-6596/2763/1/012020/pdf,True,1,,,23,,https://openalex.org/W4400047002,OpenAlex,"Abstract Carbon dioxide (CO 2 ) from burning fossil fuels and other modernistic industrial processes is the main contributor to the greenhouse gas impact and global warming. The substantial quantities of CO 2 produced by this exercise emphasize the pressing need to produce effective processes for removing it from gas products in order to prevent hazardous emissions into the atmosphere. This work an aim is to develop a predictive model for estimating the CO 2 absorbed rate in various amine blends. The model was used an artificial neural network (ANN) with three inputs, which was trained on a dataset of 159 experimental data points associated with CO 2 absorption by amine blends. Sterically hindered amines, primary amines, tertiary amines, and a few promoters along with physical solvents were among the amine blends that were taken into consideration. Three crucial input variables that were included in the study: Amine temperature (T), Blended amine concentration (AmH) and the Partial pressure of CO 2 (P CO 2 ), and. R CO 2 (unit as, kmol.m −2 .s −1 ), or the rate of CO 2 absorption, was the model’s target value. 15 neurons were found to be the ideal count of neural network models, and the dataset’s mean square error (MSE) was found to be 21.18. These findings demonstrated how effectively the created ANN model predicted CO 2 absorption rates, representing a crucial step in the processes of carbon capture and sequestration.",NO,NO,NO
Customized Copolymer Composite Coatings for Carbon Capture Environments: Corrosion Inhibition and Co2 Barrier Synergy,https://doi.org/10.2139/ssrn.5107397,2025.0,preprint,SSRN Electronic Journal,"Yue Sun, Xiang Li, Bin Du, Jiwei Cui, Yanji Zhu, Huaiyuan Wang, Di Bao",https://doi.org/10.2139/ssrn.5107397,,True,1,,,0,,https://openalex.org/W4406698122,OpenAlex,,NO,YES,NO
Influence of Aerosols During Amine-Based CO2 Capture: Evolution and Control,https://doi.org/10.7936/0aej-pt30,2021.0,article,Open Scholarship Institutional Repository (Washington University in St. Louis),David Dhanraj,https://doi.org/10.7936/0aej-pt30,https://openscholarship.wustl.edu/cgi/viewcontent.cgi?article=1717&context=eng_etds,True,1,,,0,,https://openalex.org/W3207735585,OpenAlex,"Driven by escalating concerns on global warming and climate change, significant efforts have recently been initiated to reduce atmospheric CO2 concentration. Power generation from fossil fuels is the largest source of anthropogenic CO2. The US government has incentivized carbon capture through Section 45Q Tax code, which provides US$50/tCO2 (per metric ton) of qualified carbon dioxide captured and sequestered, as tax credits. The cost for carbon capture, transport and sequestration is US$75 – 150/t CO2, with the state-of-the-art capture technology costing between US$20 – 100/t CO2. Amine based post-combustion CO2 capture is the most economic technology suited for large power plants. Solvent losses pose a primary challenge for amine-based CO2 capture, resulting in higher operational costs and increased environmental impacts.\nDuring amine-based CO2 capture, flue gas containing CO2 is contacted with liquid aqueous amine in a packed bed absorber. There is preferential mass transfer of CO2 into liquid amine producing CO2 rich amine, which is subsequently stripped from amine at higher temperatures in a stripper, producing concentrated CO2. Inside the absorber, the exothermicity of the reactions between CO2 and amine in the liquid phase vaporize amine, resulting in amine loss as vapor or aerosolized emissions to the exiting flue gas. The nanoparticles in the flue gas that escape conventional control equipment, exacerbate solvent losses through complex aerosol mechanisms, primarily condensation. Thorough understanding of the underlying mechanisms of the various physio-chemical processes is lacking and is critical in developing efficient technologies to mitigate solvent losses. Decreasing particulate concentration in the flue gas reduces amine emissions, however conventional Electrostatic Precipitators (ESP), typically installed in power plants are inefficient in capturing particles in the size range 200 – 500 nm, and below 40 nm, due to the minimum in migrational velocity and partial charging. Particle charging is limited by the ion density generated by DC corona and the residence time, among other factors. Introducing a pre-charging stage and a photo-ionization stage into an ESP has shown potential in increasing particle charging and capture efficiency, but has not been evaluated in bench-scale or realistic power plant conditions. Therefore, the dissertation addresses the aforementioned issues in four parts.\nPart I: A process engineering coupled aerosol dynamics model was developed to quantify vapor- and aerosol-based amine emissions in realistic absorber conditions. A process simulation model was developed in ASPEN PLUS accounting for the multicomponent heat and mass transfer, solution thermodynamics and reactions in the bulk liquid and gas phases. A multicomponent discrete-sectional model was developed to predict the time evolution of droplet growth inside the absorber by solving the general dynamics equation. The coupled model predictions were compared with experiments reported in literature. The model predictions showed that by decreasing amine inlet temperature to the absorber, the saturation of water in the warm region can be decreased to reduce water and amine condensation to the droplet, thereby reducing amine emissions without affecting CO2 capture efficiency.\nPart II: Controlled lab-scale experiments, modelling and simulation was used to illuminate the mechanisms governing aerosol-driven solvent losses in the absorber. A modified growth system was used to investigate condensational growth of non-wetting nanoparticles due to water and Monoethanol amine vapors at conditions relevant to the absorber. It was shown that the difference in mass diffusivity of the vapor species and the heat diffusivity of air determined the supersaturation in the warm and cool regions of the growth system. Consequently, condensational growth was controlled by mole fractions of the species in the droplet surface. Further, the lower surface tension of amine resulted in increased activation of particles.\nPart III: A pilot-scale Photoionization Enhanced Two-staged Electrostatic Precipitator (PI-ESP) was designed, fabricated, and characterized in controlled laboratory conditions. The collection efficiency of the PI-ESP at 600 scfm (~17,000 lpm) was between 85 – 99 % for 30 – 2000 nm particles at 5*105 #/cm3 particles. The influence of aerosol concentration, gas flow rate and soft X-Rays on collection efficiency was systematically evaluated. A modified Deutsch-Anderson model was developed for the PI-ESP and the experimental data was used to determine regression coefficients.Part IV: Flue gas aerosol sampling was performed at the CWLP power plant, Springfield and Abbott power plant, Champaign, IL. It was found that the aerosol number concentration of particle sizes lesser than 400 nm was in the order of 107 #/cm3 at the exhaust stack. The PI-ESP was installed in a pilot-test skid at Abbott power plant along with Linde’s high velocity spray tower and the capabilities and limitations of these technologies in capturing nanoparticles from the exhaust flue gas was systematically evaluated. The aerosol removal efficiency of the spray tower was 70 – 95 % and PI-ESP was 60 – 80 % for particles in the size range 50 – 400 nm, respectively. Design improvements to the PI-ESP to accommodate water condensation was suggested.\nIn essence, with the PI-ESP aimed at reducing the particulate concentration in the flue gas, and the model relating the influence of particulate concentration in the flue gas to amine emissions, this work elucidates the underlying mechanisms governing amine emissions, and demonstrates a solution to tackle the problem. The work is sponsored by US Department of Energy and Linde",NO,NO,NO
Self-assembled metal organic frameworks enhance carbon fixation in Spirulina,https://doi.org/10.1038/s43246-025-00991-0,2025.0,article,Communications Materials,"Yue Rong, Jiaxin Chen, Mingjing Zhang, Tingting Wu, Yuan Jiang, Xin Lin, Minhan Dai",https://doi.org/10.1038/s43246-025-00991-0,https://www.nature.com/articles/s43246-025-00991-0.pdf,True,1,,,58,,https://openalex.org/W4416359333,OpenAlex,"Excess anthropogenic carbon dioxide (CO2) emissions are a major driver of the ongoing climate crisis, underscoring the urgent need for scalable CO2 removal technologies Photosynthesis enhancement via microalgae represents a promising pathway. Here, we report a targeted CO2 removal strategy using a metal-organic framework (MOF), ZIF-8-NH2, assembled directly onto the surface of Spirulina platensis. Synthesized through a mixed-ligand route, the water-stable ZIF-8-NH2 exhibits primary amine functionality that promotes hydrogen bonding with microalgal membrane proteins, enabling stable self-assembly as confirmed by spectroscopic and microscopic analyses. At an optimal concentration of 50 ppm, ZIF-8-NH2 increased dry cell weight and CO2 fixation rate by 149% and 93%, respectively, relative to unmodified controls, whereas free ZIF-8 impaired growth. In bicarbonate-rich media, the enhancement in biomass was reduced to 25%, suggesting that the assembled MOF functions as an artificial CO2-concentrating mechanism. These findings establish a promising platform for enhancing microalgal carbon capture and offer new insights into cell-surface MOF applications. Photosynthesis enhancement via microalgae is a promising approach for carbon dioxide capture. Here, a metal-organic framework is assembled directly on the surface of Spirulina platensis, enhancing carbon dioxide delivery and fixation.",NO,NO,NO
Nanomaterial by Sol‐Gel Method: Synthesis and Application,https://doi.org/10.1155/2021/5102014,2021.0,article,Advances in Materials Science and Engineering,"Dmitry Olegovich Bokov, Abduladheem Turki Jalil, Supat Chupradit, Wanich Suksatan, Mohammad Javed Ansari, Iman H. Shewael, G. H. Valiev, Ehsan Kianfar",https://doi.org/10.1155/2021/5102014,https://downloads.hindawi.com/journals/amse/2021/5102014.pdf,True,1319,,,141,,https://openalex.org/W4200470043,OpenAlex,"The sol‐gel process is a more chemical method (wet chemical method) for the synthesis of various nanostructures, especially metal oxide nanoparticles. In this method, the molecular precursor (usually metal alkoxide) is dissolved in water or alcohol and converted to gel by heating and stirring by hydrolysis/alcoholysis. Since the gel obtained from the hydrolysis/alcoholysis process is wet or damp, it should be dried using appropriate methods depending on the desired properties and application of the gel. For example, if it is an alcoholic solution, the drying process is done by burning alcohol. After the drying stage, the produced gels are powdered and then calcined. The sol‐gel method is a cost‐effective method and due to the low reaction temperature there is good control over the chemical composition of the products. The sol‐gel method can be used in the process of making ceramics as a molding material and can be used as an intermediate between thin films of metal oxides in various applications. The materials obtained from the sol‐gel method are used in various optical, electronic, energy, surface engineering, biosensors, and pharmaceutical and separation technologies (such as chromatography). The sol‐gel method is a conventional and industrial method for the synthesis of nanoparticles with different chemical composition. The basis of the sol‐gel method is the production of a homogeneous sol from the precursors and its conversion into a gel. The solvent in the gel is then removed from the gel structure and the remaining gel is dried. The properties of the dried gel depend significantly on the drying method. In other words, the “removing solvent method” is selected according to the application in which the gel will be used. Dried gels in various ways are used in industries such as surface coating, building insulation, and the production of special clothing. It is worth mentioning that, by grinding the gel by special mills, it is possible to achieve nanoparticles.",NO,NO,NO
On the formation of CN bonds in Titan’s atmosphere—a unified reaction valley approach study,https://doi.org/10.1007/s00894-021-04917-8,2021.0,article,Journal of Molecular Modeling,"Marek Freindorf, Nassim Beiranvand, Alexis Antoinette Ann Delgado, Peng Tao, Elfi Kraka",https://doi.org/10.1007/s00894-021-04917-8,,False,5,https://pubmed.ncbi.nlm.nih.gov/34633543,,107,,https://openalex.org/W3205739315,OpenAlex,,NO,NO,NO
Tunable Rapid Uptake Amino Polymer Aerogels for Direct Air Capture of Carbon Dioxide (Final Scientific/Technical Report),https://doi.org/10.2172/1987516,2023.0,report,,Jonathan E. Bachman,https://doi.org/10.2172/1987516,http://dx.doi.org/10.2172/1987516,True,1,,,0,,https://openalex.org/W4384917812,OpenAlex,"The Palo Alto Research Center (PARC) developed a novel CO2 adsorbent material, and in collaboration with Lawrence Livermore National Laboratory (LLNL), demonstrated its state-of-the-art performance for direct air capture. The target application for this technology is in direct air carbon capture and storage (DACCS), for which the adsorbent material provides the critical function of binding CO2 from ambient air. At the beginning of the project, the technology concept and application were established, representing technology readiness level (TRL) 2. The hypothesis was that a microporous polymer comprising a high density of primary amines would make an exceptional adsorbent for direct air capture, and the goal of the project was to prove that hypothesis and advance the technology to TRL 3. To accomplish this, we approached the challenge from the perspective of materials synthesis optimization with the narrow focus of achieving the target material properties. This approach was successful, and we now have a synthetic procedure that results in a novel adsorbent material with the target material properties. The chemical name for the novel adsorbent material is poly(vinylamine-co-divinylbenzene) (PVAm-DVB).",NO,NO,NO
(Invited) Opportunities and Challenges for Biopolar Membrane-Based Electrosynthesis,https://doi.org/10.1149/ma2022-02491882mtgabs,2022.0,article,ECS Meeting Abstracts,Marta C. Hatzell,https://doi.org/10.1149/ma2022-02491882mtgabs,,False,1,,,0,,https://openalex.org/W4309812253,OpenAlex,"Over the last 3 decades, research on CO2 abatement technologies centered solely on carbon capture and storage (CCS). Here, technology focus is in the design of separations technologies to capture CO2 from concentrated point (e.g. flue gas) or dilute distributed sources (e.g. atmosphere) using amine absorption, adsorption, and membranes. Most of these technologies involve adsorbing or absorbing CO2 gas, releasing this gas, and then pressurizing it for storage. Thus, a number of different subsystems and specialized new equipment are needed resulting in high capital and operating costs. As a result, CO2 capture for CCS is economically unfavorable in the absence of utilization routes for the captured CO2. Electrolysis of CO2 is a viable potential pathway toward attaining utilization; however, carbon loss in traditional electrolysis architectures is a large limitation. To overcome this challenge, movement toward bipolar-membrane (BPM) based electrolysis cells have been proposed as a viable option. BPMs contain an anion and a cation exchange layer. At the interface of these membranes, a junction potential forms when a electric field is applied across the membrane. Thus, within a BPM electrolysis cell, charge balancing occurs through water electro dissociating at the interface of the anion and cation membrane, thereby forming charge carriers in the form of OH- and H+. The production of acid and base in situ allows for a continuous process with low carbon losses. The primary aim of this talk is to discuss the challenges and opportunities that exist with the development of proper catalyst and membranes for these systems for carbon capture and electrofuel production.",NO,NO,NO
