Paper Title,Paper Link,Publication Year,Publication Type,Publication Title,Author Names,DOI,PDF Link,Open Access,Citations Count,PubMed ID,PMC ID,References,arXiv ID,OpenAlex ID,Source,Abstract,Review,Preprint,arXiv_used
Research progress of carbon capture technology based on alcohol amine solution,https://doi.org/10.1016/j.seppur.2023.125715,2023.0,article,Separation and Purification Technology,"Hanlin Wu, Xuelai Zhang, Qing Wu",https://doi.org/10.1016/j.seppur.2023.125715,,False,81,,,133.0,,https://openalex.org/W4389080462,OpenAlex,,NO,NO,NO
Carbon capture and biomass in industry: A techno-economic analysis and comparison of negative emission options,https://doi.org/10.1016/j.rser.2021.111028,2021.0,article,Renewable and Sustainable Energy Reviews,"Fan Yang, Hans Meerman, André Faaij",https://doi.org/10.1016/j.rser.2021.111028,,True,147,,,135.0,,https://openalex.org/W3147847594,OpenAlex,"Meeting the Paris Agreement will most likely require the combination of CO2 capture and biomass in the industrial sector, resulting in net negative emissions. CO2 capture within the industry has been extensively investigated. However, biomass options have been poorly explored, with literature alluding to technical and economic barriers. In addition, a lack of consistency among studies makes comparing the performance of CO2 capture and/or biomass use between studies and sectors difficult. These inconsistencies include differences in methodology, system boundaries, level of integration, costs, greenhouse gas intensity of feedstock and energy carriers, and capital cost estimations. Therefore, an integrated evaluation of the techno-economic performance regarding CO2 capture and biomass use was performed for five energy-intensive industrial sub-sectors. Harmonization results indicate that CO2 mitigation potentials vary for each sub-sector, resulting in reductions of 1.4–2.7 t CO2/t steel (77%–149%), 0.7 t CO2/t cement (92%), 0.2 t CO2/t crude oil (68%), 1.9 t CO2/t pulp (1663%–2548%), and 34.9 t CO2/t H2 (313%). Negative emissions can be reached in the steel, paper and H2 sectors. Novel bio-based production routes might enable net negative emissions in the cement and (petro)chemical sectors as well. All the above-mentioned potentials can be reached for 100 €/t CO2 or less. Implementing mitigation options could reduce industrial CO2 emissions by 10 Gt CO2/y by 2050, easily meeting the targets of the 2 °C scenario by the International Energy Agency (1.8 Gt CO2/y reduction) for the industrial sector and even the Beyond 2 °C scenario (4.2 Gt CO2/y reduction).",NO,NO,NO
"Role of Carbon Capture, Storage, and Utilization to Enable a Net-Zero-CO<sub>2</sub>-Emissions Aviation Sector",https://doi.org/10.1021/acs.iecr.0c05392,2021.0,article,Industrial & Engineering Chemistry Research,"Viola Becattini, Paolo Gabrielli, Marco Mazzotti",https://doi.org/10.1021/acs.iecr.0c05392,https://pubs.acs.org/doi/pdf/10.1021/acs.iecr.0c05392,True,143,,,42.0,,https://openalex.org/W3118671022,OpenAlex,"This contribution presents a techno-economic analysis of feasible pathways for the aviation industry to achieve netzero CO2 emissions. These pathways are based (i) on carbon capture and storage (CCS), where conventional fossil jet fuel is produced and the corresponding emissions are offset by capturing CO2, either via direct air capture (DAC-CCS route) or via point-source capture (PSC-CCS route), and permanently storing it underground; and (ii) on carbon capture and utilization (CCU), where synthetic jet fuel is produced by using CO2 as feedstock, which is either captured from air (DAC-CCU route) or from a point-source emitter (PSC-CCU route). To ensure net-zero CO2 emissions, the feedstock of the point-source emitter, both for CCS- and CCU-based routes, must be of biogenic nature. A comparative quantitative assessment of these scenarios and of a business-as-usual (BAU) scenario, where aviation emissions are subjected to a carbon tax, is performed based on jet fuel cost and carbon price projections until 2050. Cost reductions due to economy of scale of current low-maturity technologies are accounted for. An uncertainty analysis based on Monte Carlo simulations is performed to assess the effects of the uncertainty associated with the most relevant technoeconomic quantities on the observed trends. Findings show that CCS-based scenarios consistently lead to lower jet fuel costs than CCU-based scenarios across the considered time scenarios and sensitivity analyses. This is mainly due to the fact that CCU-based routes result in an energy consumption more than 20 times higher than CCS-based routes, which also implies higher CO2 emissions when considering the carbon intensity of current electricity grids. Overall, the PSC-CCS route represents the most cost-effective solution for decarbonizing the aviation industry and it is costcompetitive with BAU already today.",NO,NO,NO
Adsorption of Carbon Dioxide for Post-combustion Capture: A Review,https://doi.org/10.1021/acs.energyfuels.1c01618,2021.0,review,Energy & Fuels,"Federica Raganati, Francesco Miccio, Paola Ammendola",https://doi.org/10.1021/acs.energyfuels.1c01618,,True,571,,,205.0,,https://openalex.org/W3191648510,OpenAlex,"Aiming at meeting the global goals established for carbon dioxide (CO2) reduction, carbon capture and storage (CCS) plays a key role. In this framework, the adsorption-based CO2 post-combustion capture is considered one of the most promising approaches because it can provide remarkable energy savings with respect to the standard amine-based absorption capture. To date, most of the research effort has been devoted to the development of novel cutting-edge adsorbent materials with the primary purpose of enhancing the adsorption capacity and lifetime while reducing the heat of adsorption, thus lessening the energetic requirement of the sorbent regeneration. Anyway, other factors, beyond the sorbents, greatly affect the competitiveness of the CO2 capture based on the adsorption route, namely, the gas–solid contacting system, impacting the sorbent utilization efficiency, and the regeneration strategies, determining most of the global CO2 capture costs. This review describes the state-of-the-art and most recent progresses of the adsorption-based CO2 post-combustion capture. In particular, the first section describes the CO2 adsorption performances of different classes of solid sorbents on the basis of the most important evaluation parameters (equilibrium adsorption capacity, multi-cyclic stability, etc.). In the second section, the two main gas–solid contacting systems, i.e., fixed beds and fluidized beds, have been reviewed, pointing out their strengths and limitations. Finally, the third section provides a review on the different regeneration modes (temperature, pressure, or hybrid swings), with a focus on the possible strategies available to limit the energy penalty.",YES,NO,NO
"AI for Nanomaterials Development in Clean Energy and Carbon Capture, Utilization and Storage (CCUS)",https://doi.org/10.1021/acsnano.3c01062,2023.0,review,ACS Nano,"Honghao Chen, Yingzhe Zheng, Jiali Li, Lanyu Li, Xiaonan Wang",https://doi.org/10.1021/acsnano.3c01062,,False,105,https://pubmed.ncbi.nlm.nih.gov/37267448,,220.0,,https://openalex.org/W4379113889,OpenAlex,"Zero-carbon energy and negative emission technologies are crucial for achieving a carbon neutral future, and nanomaterials have played critical roles in advancing such technologies. More recently, due to the explosive growth in data, the adoption and exploitation of artificial intelligence (AI) as part of the materials research framework have had a tremendous impact on the development of nanomaterials. AI has enabled revolutionary next-generation paradigms to significantly accelerate all stages of material discovery and facilitate the exploration of the enormous design space. In this review, we summarize recent advancements of AI applications in nanomaterials discovery, with a special emphasis on the selected applications of AI and nanotechnology for the net-zero emission future including the development of solar cells, hydrogen energy, battery materials for renewable energy, and CO<sub>2</sub> capture and conversion materials for carbon capture, utilization and storage (CCUS) technologies. In addition, we discuss the limitations and challenges of current AI applications in this area by identifying the gaps that exist in current development. Finally, we present the prospect for future research directions in order to facilitate the large-scale applications of artificial intelligence for advancements in nanomaterials.",NO,NO,NO
A holistic platform for accelerating sorbent-based carbon capture,https://doi.org/10.1038/s41586-024-07683-8,2024.0,article,Nature,"Charithea Charalambous, Elias Moubarak, Johannes Schilling, Eva Sánchez Fernández, Jinyu Wang, Laura Herraiz, Fergus Mcilwaine, Shing Bo Peh, Matthew Garvin, Kevin Maik Jablonka, Seyed Mohamad Moosavi, Joren Van Herck, Aysu Yurduşen, Alireza Pourghaderi, Ah‐Young Song, Georges Mouchaham, Christian Serre, Jeffrey A. Reimer, André Bardow, Berend Smit, Susana García",https://doi.org/10.1038/s41586-024-07683-8,https://www.nature.com/articles/s41586-024-07683-8.pdf,True,73,https://pubmed.ncbi.nlm.nih.gov/39020168,,23.0,,https://openalex.org/W4400729414,OpenAlex,"Reducing carbon dioxide (CO<sub>2</sub>) emissions urgently requires the large-scale deployment of carbon-capture technologies. These technologies must separate CO<sub>2</sub> from various sources and deliver it to different sinks<sup>1,2</sup>. The quest for optimal solutions for specific source-sink pairs is a complex, multi-objective challenge involving multiple stakeholders and depends on social, economic and regional contexts. Currently, research follows a sequential approach: chemists focus on materials design<sup>3</sup> and engineers on optimizing processes<sup>4,5</sup>, which are then operated at a scale that impacts the economy and the environment. Assessing these impacts, such as the greenhouse gas emissions over the plant's lifetime, is typically one of the final steps<sup>6</sup>. Here we introduce the PrISMa (Process-Informed design of tailor-made Sorbent Materials) platform, which integrates materials, process design, techno-economics and life-cycle assessment. We compare more than 60 case studies capturing CO<sub>2</sub> from various sources in 5 global regions using different technologies. The platform simultaneously informs various stakeholders about the cost-effectiveness of technologies, process configurations and locations, reveals the molecular characteristics of the top-performing sorbents, and provides insights on environmental impacts, co-benefits and trade-offs. By uniting stakeholders at an early research stage, PrISMa accelerates carbon-capture technology development during this critical period as we aim for a net-zero world.",NO,NO,NO
Integration of carbon capture technologies in blast furnace based steel making: A comprehensive and systematic review,https://doi.org/10.1016/j.fuel.2022.127074,2022.0,article,Fuel,"Jorge Perpiñán, Begoña Peña, Manuel Bailera, Valérie Eveloy, Pravin Kannan, Abhijeet Raj, Pilar Lisbona, Luis M. Romeo",https://doi.org/10.1016/j.fuel.2022.127074,,True,109,,,173.0,,https://openalex.org/W4311777046,OpenAlex,"Decarbonization of the iron and steel industry, which accounts for 7–9% of global annual emissions, is a strategic objective to achieve carbon emissions reduction targets in line with climate change policies, while maintaining economic competitiveness. Carbon capture (CC) technologies are of critical importance to achieve these goals. This work presents the first systematic review of the integration of CC technologies in the blast furnace-basic oxygen furnace (BF-BOF) steelmaking route, which is expected to maintain a dominant market share over the coming decades. Integration options for post-combustion, looping cycles, oxy-combustion and pre-combustion are described and compared in terms of energy penalty, carbon emissions abatement potential, cost, technology readiness level, and practical deployment considerations. The review yielded 188 studies from peer-reviewed articles and technical papers. Research is mainly focused on chemical absorption, physical adsorption, and oxy-blast furnace technologies, but other carbon capture methods including calcium looping, Sorption Enhanced Water Gas Shift, and membranes appear promising in terms of cost and carbon emission reduction. This article provides an in-depth analysis of the current state of the art and crucial considerations for future decision making in the techno-economic selection and integration of CC technologies. Barriers to overcome for practical implementation are also identified and discussed in this article.",YES,NO,NO
How to enhance carbon capture by evolution of microalgal photosynthesis?,https://doi.org/10.1016/j.seppur.2022.120951,2022.0,article,Separation and Purification Technology,"Shengnan Li, Xue Li, Shih‐Hsin Ho",https://doi.org/10.1016/j.seppur.2022.120951,,False,73,,,133.0,,https://openalex.org/W4220806670,OpenAlex,,NO,NO,NO
The mutual benefits of renewables and carbon capture: Achieved by an artificial intelligent scheduling strategy,https://doi.org/10.1016/j.enconman.2021.113856,2021.0,article,Energy Conversion and Management,"Xianhao Chen, Xiao Wu, Kwang Y. Lee",https://doi.org/10.1016/j.enconman.2021.113856,,False,86,,,38.0,,https://openalex.org/W3130122214,OpenAlex,,NO,NO,NO
A scalable metal-organic framework as a durable physisorbent for carbon dioxide capture,https://doi.org/10.1126/science.abi7281,2021.0,article,Science,"Jian‐Bin Lin, Tai Nguyen, Ramanathan Vaidhyanathan, Jake Burner, Jared M. Taylor, Hana Durekova, Farid Akhtar, Roger K. Mah, Omid Ghaffari Nik, Stefan Marx, Nicholas Fylstra, S.S. Iremonger, Karl W. Dawson, Partha Sarkar, Pierre Hovington, Arvind Rajendran, Tom K. Woo, George K. H. Shimizu",https://doi.org/10.1126/science.abi7281,,False,907,https://pubmed.ncbi.nlm.nih.gov/34914501,,71.0,,https://openalex.org/W4200535306,OpenAlex,"Metal-organic frameworks (MOFs) as solid sorbents for carbon dioxide (CO<sub>2</sub>) capture face the challenge of merging efficient capture with economical regeneration in a durable, scalable material. Zinc-based Calgary Framework 20 (CALF-20) physisorbs CO<sub>2</sub> with high capacity but is also selective over water. Competitive separations on structured CALF-20 show not just preferential CO<sub>2</sub> physisorption below 40% relative humidity but also suppression of water sorption by CO<sub>2</sub>, which was corroborated by computational modeling. CALF-20 has a low enthalpic regeneration penalty and shows durability to steam (>450,000 cycles) and wet acid gases. It can be prepared in one step, formed as composite materials, and its synthesis can be scaled to multikilogram batches.",NO,NO,NO
Carbon capture and utilization by algae with high concentration CO2 or bicarbonate as carbon source,https://doi.org/10.1016/j.scitotenv.2024.170325,2024.0,article,The Science of The Total Environment,"Yi Yang, Shuo Tang, J. Paul Chen",https://doi.org/10.1016/j.scitotenv.2024.170325,,False,88,https://pubmed.ncbi.nlm.nih.gov/38278265,,81.0,,https://openalex.org/W4391180035,OpenAlex,,NO,NO,NO
"Carbon capture, utilization and storage (CCUS) in oil and gas reservoirs in China: Status, opportunities and challenges",https://doi.org/10.1016/j.fuel.2024.132353,2024.0,article,Fuel,"Bin Liang, Chong Chen, Chun‐Sheng Jia, Chenhui Wang, Xiangzeng Wang, Yuqiang Zha, Rui Wang, Zhan Meng, Hao Wang",https://doi.org/10.1016/j.fuel.2024.132353,,False,122,,,141.0,,https://openalex.org/W4400951714,OpenAlex,,NO,NO,NO
"Development of Carbon Capture, Utilization and Storage Technology in China",https://doi.org/10.15302/j-sscae-2021.06.004,2021.0,article,Strategic Study of CAE,"Xian Zhang, Yang Li, Qiao Ma, Liu Lingna",https://doi.org/10.15302/j-sscae-2021.06.004,,True,78,,,0.0,,https://openalex.org/W4206359409,OpenAlex,"Carbon capture, utilization and storage (CCUS) is an indispensable option for achieving carbon neutrality. This study evaluates the technical development level, demonstration progress, cost effectiveness, and CO2 reduction potential of CCUS in China to review the status of CCUS and identify its future direction of development. The conclusion indicates that China’s deployment of CCUS projects has developed rapidly and is generally at the stage of industrialized demonstration; although the overall development is comparable to international counterparts, some key technologies still lag behind the international advanced level. In terms of industrial demonstration, China already has the engineering capabilities for large-scale projects; however, there remains a gap between China and the advanced countries regarding the scale of demonstration projects, technology integration, off-shore storage, and industrial application. In terms of reduction potential and demand, the theoretical storage capacity of CCUS and the demand for industrial emission reduction in China are huge. However, the onshore storage potentials in different regions are significantly varied when source–sink matching is considered. In terms of cost and benefit, although the current cost of CCUS technology is high, CCUS remains a cost-effective emission-reduction option for achieving carbon neutrality in the future. It is necessary to develop the CCUS technology system, promote full-chain integrated demonstration, accelerate the pipeline network layout and infrastructure construction, and improve the fiscal and tax incentive policies and the legal and regulatory framework.",NO,NO,NO
Low energy carbon capture via electrochemically induced pH swing with electrochemical rebalancing,https://doi.org/10.1038/s41467-022-29791-7,2022.0,article,Nature Communications,"Shijian Jin, Min Wu, Yan Jing, Roy G. Gordon, Michael J. Aziz",https://doi.org/10.1038/s41467-022-29791-7,https://www.nature.com/articles/s41467-022-29791-7.pdf,True,102,https://pubmed.ncbi.nlm.nih.gov/35440649,,38.0,,https://openalex.org/W4226149032,OpenAlex,"We demonstrate a carbon capture system based on pH swing cycles driven through proton-coupled electron transfer of sodium (3,3'-(phenazine-2,3-diylbis(oxy))bis(propane-1-sulfonate)) (DSPZ) molecules. Electrochemical reduction of DSPZ causes an increase of hydroxide concentration, which absorbs CO<sub>2</sub>; subsequent electrochemical oxidation of the reduced DSPZ consumes the hydroxide, causing CO<sub>2</sub> outgassing. The measured electrical work of separating CO<sub>2</sub> from a binary mixture with N<sub>2</sub>, at CO<sub>2</sub> inlet partial pressures ranging from 0.1 to 0.5 bar, and releasing to a pure CO<sub>2</sub> exit stream at 1.0 bar, was measured for electrical current densities of 20-150 mA cm<sup>-2</sup>. The work for separating CO<sub>2</sub> from a 0.1 bar inlet and concentrating into a 1 bar exit is 61.3 kJ mol<sub>CO2</sub><sup>-1</sup> at a current density of 20 mA cm<sup>-2</sup>. Depending on the initial composition of the electrolyte, the molar cycle work for capture from 0.4 mbar extrapolates to 121-237 kJ mol<sub>CO2</sub><sup>-1</sup> at 20 mA cm<sup>-2</sup>. We also introduce an electrochemical rebalancing method that extends cell lifetime by recovering the initial electrolyte composition after it is perturbed by side reactions. We discuss the implications of these results for future low-energy electrochemical carbon capture devices.",NO,NO,NO
Microalgae-based carbon capture and utilization: A critical review on current system developments and biomass utilization,https://doi.org/10.1080/10643389.2022.2047141,2022.0,review,Critical Reviews in Environmental Science and Technology,"Luong T. Nguyen, Minh T. Vu, Hang P. Vu, Md Abu Hasan Johir, Leen Labeeuw, Peter J. Ralph, T.M.I. Mahlia, Ashok Pandey, Ranjna Sirohi, Long D. Nghiem",https://doi.org/10.1080/10643389.2022.2047141,,False,113,,,113.0,,https://openalex.org/W4221110136,OpenAlex,"Carbon capture and utilization (CCU) is an emerging technology with commercial potential to convert atmospheric carbon dioxide (CO2) into net zero or negative emission products. In microalgae-based CCU, microalgae utilize CO2 and sunlight to generate biomass for commercial applications. This paper reviews the current state of microalgal culture development for CCU and highlights its potential contribution to addressing climate change challenges. Current microalgal culture systems have not been designed for high throughput biomass growth and carbon capture. Raceways, high-rate algal ponds, and photobioreactors are the most widely used for microalgal cultivation at a large-scale. The limitations of these systems are related to microalgal growth requirements. Ponds are operated at narrow depth to ensure sufficient light distribution and thus need a large land surface. CO2 gas needs to be in a dissolved form for efficient utilization by microalgae. Innovative system designs to achieve optimized distribution of light, nutrient, and CO2 utilization for enhanced biomass production are crucial to achieve large-scale CO2 capture by microalgae. Data corroborated in this review highlights several innovative techniques to deliver CO2 effectively and enhance light illumination to microalgal cells. Submerged and internal illuminations can enhance light distribution without compromising culture volume and land requirements. CO2 delivery technique selections mainly depend on CO2 sources. The carbonation column appears to be the best option regarding efficiency, easy operation, and simple design. The downstream processes of microalgal culture (i.e. harvesting, biomass utilization, and water reuse) are important to make microalgae-based CCU a significant contribution to global carbon mitigation solutions.",YES,NO,NO
Life cycle assessment of combustion-based electricity generation technologies integrated with carbon capture and storage: A review,https://doi.org/10.1016/j.envres.2021.112219,2021.0,review,Environmental Research,"Yan Wang, Zhen Pan, Wenxiang Zhang, Tohid N. Borhani, Li Rui, Zhien Zhang",https://doi.org/10.1016/j.envres.2021.112219,https://ars.els-cdn.com/content/image/1-s2.0-S0013935121015206-ga1_lrg.jpg,True,128,https://pubmed.ncbi.nlm.nih.gov/34656638,,93.0,,https://openalex.org/W3205413528,OpenAlex,,YES,NO,NO
Novel methodology for EEDI calculation considering onboard carbon capture and storage system,https://doi.org/10.1016/j.ijggc.2020.103241,2021.0,article,International journal of greenhouse gas control,"Sanghyuk Lee, Seunghyeon Yoo, Hyunjun Park, Junkeon Ahn, Daejun Chang",https://doi.org/10.1016/j.ijggc.2020.103241,,False,91,,,39.0,,https://openalex.org/W3118690671,OpenAlex,,NO,NO,NO
Design and performance evaluation of a novel system integrating Water-based carbon capture with adiabatic compressed air energy storage,https://doi.org/10.1016/j.enconman.2022.116583,2022.0,article,Energy Conversion and Management,"Longxiang Chen, Liugan Zhang, Yongzhen Wang, Meina Xie, Huipeng Yang, Kai Ye, Soheil Mohtaram",https://doi.org/10.1016/j.enconman.2022.116583,,False,124,,,39.0,,https://openalex.org/W4313405160,OpenAlex,,NO,NO,NO
Exploring the technical feasibility of carbon capture onboard ships,https://doi.org/10.1016/j.jclepro.2024.142032,2024.0,article,Journal of Cleaner Production,"Sadi Tavakoli, Gunnar Malm Gamlem, Donghoi Kim, Simon Roussanaly, Rahul Anantharaman, Kevin Kusup Yum, Anders Valland",https://doi.org/10.1016/j.jclepro.2024.142032,,True,69,,,43.0,,https://openalex.org/W4393855094,OpenAlex,"International shipping is crucial for freight transport, but it relies primarily on fossil fuels, contributing 3% of global greenhouse gas emissions. This calls for urgent action to decarbonize the shipping industry. While renewable-based e-fuels are a strong candidate for decarbonization of this sector in the long run, deploying these to the required scale will take significant time, considering technical modifications onboard the vessels, as well as the changes in fuel production and infrastructure for distribution. Carbon capture from ships is another route to emission reduction that can be implemented faster due to the relatively high maturity of the technology. Tankers, dry bulk carriers, and container vessels contribute a majority of global shipping emissions and are therefore prime candidates for carbon capture and storage. Solvent-based post-combustion capture is chosen for this study as it is mature and suitable for marine applications, though technical, economic, environmental, and practical challenges remain. This paper assesses the technical feasibility of the capture system for ships; both retrofit and newbuild vessels. While achieving zero-emissions presents a significant challenge, it is feasible to attain 70%–90% CO2 reduction through carbon capture in the near term. This reduction is crucial for transforming the industry into a more sustainable and environmentally friendly state. The limitation of space onboard is identified as a key factor in determining the viability, and the 70%–100% increase in energy consumption between existing ships and newbuild will be a substantial operational challenge. However, the high fuel consumption of the capture system could be economically acceptable if the price of alternative fuels remains high.",NO,NO,NO
Carbonic anhydrase to boost CO2 sequestration: Improving carbon capture utilization and storage (CCUS),https://doi.org/10.1016/j.chemosphere.2022.134419,2022.0,review,Chemosphere,"Ayanne de Oliveira Maciel, Paul Christakopoulos, Ulrika Rova, Io Antonopoulou",https://doi.org/10.1016/j.chemosphere.2022.134419,,True,109,https://pubmed.ncbi.nlm.nih.gov/35364080,,162.0,,https://openalex.org/W4220687519,OpenAlex,"CO<sub>2</sub> Capture Utilization and Storage (CCUS) is a fundamental strategy to mitigate climate change, and carbon sequestration, through absorption, can be one of the solutions to achieving this goal. In nature, carbonic anhydrase (CA) catalyzes the CO<sub>2</sub> hydration to bicarbonates. Targeting the development of novel biotechnological routes which can compete with traditional CO<sub>2</sub> absorption methods, CA utilization has presented a potential to expand as a promising catalyst for CCUS applications. Driven by this feature, the search for novel CAs as biocatalysts and the utilization of enzyme improvement techniques, such as protein engineering and immobilization methods, has resulted in suitable variants able to catalyze CO<sub>2</sub> absorption at relevant industrial conditions. Limitations related to enzyme recovery and recyclability are still a concern in the field, affecting cost efficiency. Under different absorption approaches, CA enhances both kinetics and CO<sub>2</sub> absorption yields, besides reduced energy consumption. However, efforts directed to process optimization and demonstrative plants are still limited. A recent topic with great potential for development is the CA utilization in accelerated weathering, where industrial residues could be re-purposed towards becoming carbon sequestrating agents. Furthermore, research of new solvents has identified potential candidates for integration with CA in CO<sub>2</sub> capture, and through techno-economic assessments, CA can be a path to increase the competitiveness of alternative CO<sub>2</sub> absorption systems, offering lower environmental costs. This review provides a favorable scenario combining the enzyme and CO<sub>2</sub> capture, with possibilities in reaching an industrial-like stage in the future.",NO,NO,NO
CO2 Gas hydrate for carbon capture and storage applications – Part 1,https://doi.org/10.1016/j.energy.2024.131579,2024.0,article,Energy,"Morteza Aminnaji, M. Fahed Qureshi, Hossein Dashti, Alfred Hase, Abdolali Mosalanejad, Amir Jahanbakhsh, Masoud Babaei, Amirpiran Amiri, M. Mercedes Maroto‐Valer",https://doi.org/10.1016/j.energy.2024.131579,https://ars.els-cdn.com/content/image/1-s2.0-S0360544224013525-ga1_lrg.jpg,True,82,,,340.0,,https://openalex.org/W4396703717,OpenAlex,"Gas hydrates are solid crystalline compounds formed by water and gas molecules through molecular interactions, typically at low temperatures and high pressures. While gas hydrates are generally known as flow assurance challenges for the oil and gas industries (e.g., pipeline blockages), numerous studies have shown the potential application of gas hydrate in carbon capture and storage (CCS). Due to the more thermodynamic stability of CO2 hydrate compared to other industrial emission gas components like nitrogen, CO2 hydrates have emerged as a viable mechanism for CO2 capture. Moreover, a large volume of CO2 can be stored securely in the stable structure of gas hydrates, providing an additional benefit for CO2 storage in geological formations. Thus, gas hydrates can be suggested as a technology for mitigating CO2 emissions. Notwithstanding the CO2 hydrate advantages in CCS, they may also present some challenges, particularly in terms of flow assurance. For example, CO2 hydrate formation during CO2 transportation can cause a serious pipeline blockage. Therefore, the fundamental understanding of gas hydrates is crucial for CCS. In the first part of this review, the principle on gas hydrates (especially CO2 hydrates) and CO2 hydrate-based carbon capture are discussed.",NO,NO,NO
Artificial intelligence enabled carbon capture: A review,https://doi.org/10.1016/j.scitotenv.2023.163913,2023.0,review,The Science of The Total Environment,"A.K. Priya, D. Balaji, Avinash Alagumalai, Hua Song",https://doi.org/10.1016/j.scitotenv.2023.163913,,False,57,https://pubmed.ncbi.nlm.nih.gov/37150463,,79.0,,https://openalex.org/W4372233709,OpenAlex,,YES,NO,NO
Review on the recent structural advances in open and closed systems for carbon capture through algae,https://doi.org/10.1016/j.nexus.2021.100032,2021.0,article,Energy Nexus,"Swastik Paul, Souhardya Bera, Rishav Dasgupta, Shibsankar Mondal, Subhasis Roy",https://doi.org/10.1016/j.nexus.2021.100032,,True,91,,,189.0,,https://openalex.org/W3215402262,OpenAlex,"Carbon capture has already been at the forefront of fighting global warming and ascending carbon dioxide emissions. To cumulate for a net-zero world by 2050, scientists believe carbon dioxide sequestration to play a consequential role. For achieving this near impossible, technologies ranging from simple chemical absorption and adsorption to novel membrane and biological methods have been studied. This review paper focus tentatively on one of the many carbon capture methods- the biological algal systems. Algae has nearly forty times the photosynthesis rate than normal terrestrial organisms, and a circular bio-economy involving algae lead to diversification of feedstock and raw materials. After a short overview on the requisite for carbon capture and other technologies, the article discuss the general strategies for macroalgae and microalgae mediated systems and their applicability. Recent developments in the open raceway pond systems and the closed photobioreactor systems have been reviewed extensively, and novel strategies have also been focused on. A brief discussion has also been added to understand the relation of carbon capture technologies and their implications on the Energy-Water-Food nexus. The present article also discuss the future roadmap for new research and development works that need to take place and how the integration of certain different subjects can render microalgae as a prosperous commercial feedstock.",YES,NO,NO
Carbon capture in ultra-high performance concrete using pressurized CO2 curing,https://doi.org/10.1016/j.conbuildmat.2021.123076,2021.0,article,Construction and Building Materials,"Anjaneya Dixit, Hongjian Du, Sze Dai Pang",https://doi.org/10.1016/j.conbuildmat.2021.123076,,False,96,,,60.0,,https://openalex.org/W3147648759,OpenAlex,,NO,NO,NO
Improvement of marine carbon capture onboard diesel fueled ships,https://doi.org/10.1016/j.cep.2021.108535,2021.0,article,Chemical Engineering and Processing - Process Intensification,"Nguyen Van Duc Long, Dong‐Hyung Lee, Choongyong Kwag, Young Mok Lee, Sung Won Lee, Volker Hessel, Moonyong Lee",https://doi.org/10.1016/j.cep.2021.108535,,False,80,,,55.0,,https://openalex.org/W3182241721,OpenAlex,,NO,NO,NO
Novel ways for hydrogen production based on methane steam and dry reforming integrated with carbon capture,https://doi.org/10.1016/j.enconman.2022.116199,2022.0,article,Energy Conversion and Management,"Bosheng Su, Yilin Wang, Zhilong Xu, Wei Han, Hongguang Jin, Hongsheng Wang",https://doi.org/10.1016/j.enconman.2022.116199,,True,102,,,37.0,,https://openalex.org/W4296226003,OpenAlex,"The combination of methane steam reforming technology and CCS (Carbon Capture and Storage) technology has great potential to reduce carbon emissions in the process of hydrogen production. Different from the traditional idea of capturing CO2 (Carbon Dioxide) in the exhaust gas with high work consumption, this study simultaneously focuses on CO2 separation from fuel gas and recycling. A new hydrogen production system is developed by methane steam reforming coupled with carbon capture. Separated and captured high-purity carbon dioxide could be recycled for methane dry reforming; on this basis, a new methane-dry-reforming-driven hydrogen production system with a carbon dioxide reinjection unit is innovatively proposed. In this study, the energy flow and irreversible loss in the two newly developed systems are analyzed in detail through energy and exergy balance analysis. The advantages are explored from the perspective of hydrogen production rate, natural gas consumption and work consumption. In addition, in consideration of the integrated performance, an optimal design analysis was conducted. In terms of hydrogen production, the new system based on dry reforming is better, with an advantage of 2.41%; however, it is worth noting that the comprehensive thermal performance of the new steam reforming system is better, reaching 10.95%. This study provides new ideas for hydrogen production from a low carbon emission perspective and also offers a new direction for future distributed energy system integration.",NO,NO,NO
Carbon Capture by Fossil Fuel Power Plants: An Economic Analysis,https://doi.org/10.1287/mnsc.1100.1268,,article,RePEc: Research Papers in Economics,"Özge İşlegen, Stefan Reichelstein",https://doi.org/10.1287/mnsc.1100.1268,,False,81,,,32.0,,https://openalex.org/W3123893177,OpenAlex,"For fossil fuel power plants to be built in the future, carbon capture and storage (CCS) technologies offer the potential for significant reductions in carbon dioxide (CO 2 ) emissions. We examine the break-even value for CCS adoptions, that is, the critical value in the charge for CO 2 emissions that would justify investment in CCS capabilities. Our analysis takes explicitly into account that the supply of electricity at the wholesale level (generation) is organized competitively in some U.S. jurisdictions, whereas in others a regulated utility provides integrated generation and distribution services. For either market structure, we find that emissions charges near $30 per tonne of CO 2 would be the break-even value for adopting CCS capabilities at new coal-fired power plants. The corresponding break-even values for natural gas plants are substantially higher, near $60 per tonne. Our break-even estimates serve as a basis for projecting the change in electricity prices once carbon emissions become costly. CCS capabilities effectively put an upper bound on the increase in electricity prices resulting from carbon regulations, and we estimate this bound to be near 30% at the retail level for both coal and natural gas plants. In contrast to the competitive power supply scenario, however, these price increases materialize only gradually for a regulated utility. The delay in price adjustments reflects that for regulated firms the basis for setting product prices is historical cost, rather than current cost. This paper was accepted by Gérard P. Cachon, accounting.",NO,NO,NO
